date,completion_rate
2140,1.58
2141,0.15
2142,0.01
2143,0.9
2144,0.36
2145,1.18
2146,0.68
2147,1.97
2148,1.65
2149,1.8
2150,1.32
2151,0.82
2152,1.2
2153,0.58
2154,1.35
2155,1.6
2156,0.9
2157,0.6
2158,1.06
2159,0.55
2160,0.56
2161,1.98
2162,0.62
2163,0.15
2164,1.74
2165,1.42
2166,1.38
2167,1.53
2168,1.82
2169,0.41
2170,1.41
2171,1.3
2172,1.84
2173,0.91
2174,0.88
2175,1.16
2176,0.59
2177,1.36
2178,1.17
2179,1.15
2180,1.93
2181,1.89
2182,1.6
2183,0.14
2184,1.22
2185,0.12
2186,0.25
2187,0.14
2188,1.87
2189,1.08
2190,1.81
2191,0.91
2192,1.07
2193,1.84
2194,1.29
2195,1.43
2196,1.19
2197,0.06
2198,1.0
2199,0.61
2200,0.81
2201,0.73
2202,0.67
2203,0.25
2204,1.44
2205,0.6
2206,1.46
2207,0.32
2208,0.22
2209,0.16
2210,0.7
2211,0.78
2212,0.3
2213,0.66
2214,0.72
2215,0.44
2216,1.89
2217,0.31
2218,0.35
2219,1.89
2220,1.12
2221,0.71
2222,1.75
2223,1.61
2224,1.14
2225,1.19
2226,1.36
2227,0.02
2228,0.97
2229,0.32
2230,1.67
2231,1.96
2232,1.4
2233,1.04
2234,0.68
2235,1.2
2236,1.3
2237,0.05
2238,0.59
2239,0.58
2240,0.73
2241,1.8
2242,1.47
2243,0.28
2244,1.33
2245,1.96
2246,1.14
2247,1.55
2248,0.45
2249,1.14
2250,1.53
2251,0.2
2252,1.83
2253,1.19
2254,1.73
2255,1.99
2256,1.14
2257,0.69
2258,0.51
2259,0.41
2260,1.0
2261,0.85
2262,0.72
2263,0.1
2264,0.66
2265,1.39
2266,1.84
2267,0.76
2268,1.18
2269,1.36
2270,0.8
2271,1.49
2272,0.91
2273,0.48
2274,0.1
2275,1.12
2276,1.24
2277,0.86
2278,1.42
2279,1.37
2280,0.72
2281,1.54
2282,2.0
2283,0.77
2284,0.16
2285,1.64
2286,0.35
2287,1.97
2288,1.15
2289,0.46
2290,1.25
2291,1.28
2292,1.93
2293,1.86
2294,1.98
2295,0.78
2296,0.31
2297,1.21
2298,0.67
2299,1.18
2300,1.71
2301,1.99
2302,1.59
2303,1.77
2304,1.14
2305,0.17
2306,1.36
2307,0.49
2308,0.69
2309,1.9
2310,1.19
2311,0.94
2312,1.45
2313,1.02
2314,0.45
2315,1.98
2316,0.49
2317,1.27
2318,0.43
2319,1.33
2320,1.46
2321,1.23
2322,0.56
2323,1.62
2324,0.4
2325,0.83
2326,1.7
2327,1.07
2328,1.61
2329,0.76
2330,1.75
2331,0.34
2332,0.05
2333,1.52
2334,1.67
2335,0.79
2336,1.94
2337,1.07
2338,1.68
2339,0.81
2340,1.18
2341,1.82
2342,0.42
2343,1.17
2344,1.41
2345,0.26
2346,1.25
2347,0.34
2348,1.1
2349,0.38
2350,0.55
2351,1.65
2352,1.48
2353,1.06
2354,1.44
2355,0.23
2356,0.96
2357,1.51
2358,1.64
2359,1.8
2360,1.44
2361,1.4
2362,1.17
2363,1.01
2364,0.19
2365,0.52
2366,1.07
2367,0.51
2368,1.32
2369,1.68
2370,1.87
2371,1.91
2372,1.52
2373,1.61
2374,0.27
2375,0.98
2376,1.84
2377,1.61
2378,1.75
2379,0.81
2380,1.38
2381,1.67
2382,1.95
2383,0.63
2384,1.58
2385,0.41
2386,1.9
2387,0.93
2388,1.44
2389,1.72
2390,1.99
2391,1.54
2392,0.51
2393,0.44
2394,0.87
2395,1.21
2396,0.13
2397,1.45
2398,1.34
2399,0.02
2400,0.04
2401,0.18
2402,1.79
2403,1.52
2404,0.13
2405,0.91
2406,0.06
2407,1.7
2408,0.43
2409,0.85
2410,1.35
2411,1.45
2412,0.62
2413,1.41
2414,0.99
2415,1.59
2416,1.79
2417,0.41
2418,1.07
2419,0.71
2420,0.28
2421,1.92
2422,1.09
2423,0.19
2424,1.23
2425,1.44
2426,1.55
2427,0.36
2428,0.87
2429,0.05
2430,1.56
2431,0.1
2432,1.55
2433,1.0
2434,1.77
2435,0.26
2436,1.8
2437,1.88
2438,0.73
2439,1.99
2440,0.54
2441,1.48
2442,1.98
2443,1.93
2444,0.49
2445,1.08
2446,0.58
2447,1.15
2448,1.38
2449,1.39
2450,0.94
2451,0.43
2452,1.4
2453,0.92
2454,0.83
2455,0.88
2456,0.27
2457,0.74
2458,0.12
2459,0.3
2460,1.93
2461,0.39
2462,1.04
2463,1.15
2464,0.89
2465,0.34
2466,1.61
2467,1.77
2468,0.36
2469,0.08
2470,0.27
2471,1.88
2472,1.44
2473,1.19
2474,1.94
2475,0.85
2476,1.05
2477,1.47
2478,1.33
2479,1.9
2480,0.23
2481,1.0
2482,0.65
2483,0.73
2484,1.38
2485,1.97
2486,1.28
2487,1.23
2488,0.98
2489,1.69
2490,1.28
2491,0.54
2492,1.32
2493,1.72
2494,0.57
2495,1.18
2496,0.21
2497,0.66
2498,0.45
2499,0.79
2500,1.27
2501,0.74
2502,0.48
2503,0.55
2504,0.3
2505,1.18
2506,0.22
2507,0.21
2508,1.66
2509,0.32
2510,0.7
2511,1.37
2512,0.24
2513,1.68
2514,0.05
2515,0.69
2516,0.83
2517,1.44
2518,1.7
2519,0.2
2520,1.81
2521,1.29
2522,1.53
2523,0.04
2524,0.33
2525,1.61
2526,0.98
2527,1.31
2528,1.06
2529,0.02
2530,0.62
2531,0.29
2532,1.58
2533,0.08
2534,1.57
2535,1.51
2536,0.34
2537,1.9
2538,0.36
2539,0.28
2540,0.32
2541,1.8
2542,1.44
2543,0.4
2544,0.3
2545,1.81
2546,1.28
2547,0.81
2548,0.35
2549,1.65
2550,0.67
2551,0.19
2552,1.89
2553,0.03
2554,1.8
2555,1.48
2556,1.54
2557,1.5
2558,1.45
2559,0.23
2560,1.54
2561,0.75
2562,0.02
2563,0.66
2564,1.77
2565,1.82
2566,0.87
2567,1.5
2568,0.67
2569,0.57
2570,0.41
2571,0.61
2572,0.63
2573,0.73
2574,1.37
2575,1.13
2576,1.6
2577,1.95
2578,0.97
2579,1.62
2580,0.64
2581,1.0
2582,0.2
2583,1.97
2584,1.5
2585,1.99
2586,1.68
2587,0.68
2588,0.02
2589,1.53
2590,0.75
2591,1.24
2592,1.78
2593,0.22
2594,1.78
2595,1.3
2596,0.75
2597,1.78
2598,1.36
2599,1.75
2600,1.69
2601,0.23
2602,1.09
2603,0.98
2604,0.11
2605,0.26
2606,0.83
2607,0.96
2608,1.85
2609,0.17
2610,1.45
2611,0.21
2612,1.08
2613,0.6
2614,1.28
2615,1.98
2616,0.92
2617,1.37
2618,0.81
2619,1.52
2620,1.23
2621,0.06
2622,0.58
2623,0.84
2624,0.3
2625,1.75
2626,0.98
2627,1.15
2628,1.49
2629,0.1
2630,0.22
2631,0.91
2632,0.95
2633,0.13
2634,0.64
2635,0.77
2636,0.76
2637,1.44
2638,0.78
2639,0.57
2640,0.74
2641,1.0
2642,0.66
2643,1.17
2644,1.23
2645,0.77
2646,1.83
2647,1.74
2648,0.39
2649,1.87
2650,0.12
2651,1.1
2652,0.44
2653,1.42
2654,0.13
2655,1.56
2656,1.35
2657,0.72
2658,1.39
2659,0.26
2660,0.01
2661,1.12
2662,0.16
2663,1.73
2664,0.02
2665,1.14
2666,1.19
2667,1.28
2668,0.93
2669,0.49
2670,2.0
2671,1.49
2672,0.86
2673,0.67
2674,1.9
2675,1.33
2676,0.25
2677,1.7
2678,1.64
2679,1.81
2680,0.73
2681,0.73
2682,1.31
2683,0.01
2684,1.88
2685,0.95
2686,0.55
2687,1.42
2688,0.87
2689,0.34
2690,1.64
2691,1.1
2692,0.59
2693,1.06
2694,1.46
2695,1.46
2696,1.48
2697,1.54
2698,0.22
2699,1.83
2700,1.74
2701,1.05
2702,1.59
2703,1.58
2704,1.6
2705,0.54
2706,0.13
2707,0.47
2708,0.38
2709,0.56
2710,1.34
2711,0.76
2712,1.03
2713,1.55
2714,1.85
2715,0.47
2716,0.55
2717,1.56
2718,0.95
2719,1.76
2720,0.82
2721,0.58
2722,0.66
2723,1.9
2724,0.81
2725,1.52
2726,1.15
2727,0.36
2728,1.45
2729,1.24
2730,1.61
2731,0.79
2732,0.15
2733,0.64
2734,1.31
2735,0.49
2736,1.01
2737,1.86
2738,0.44
2739,1.31
2740,1.18
2741,0.83
2742,0.06
2743,0.2
2744,1.42
2745,1.54
2746,1.29
2747,1.38
2748,0.37
2749,1.99
2750,1.4
2751,0.36
2752,1.79
2753,1.45
2754,0.21
2755,1.14
2756,1.99
2757,0.12
2758,1.6
2759,0.94
2760,0.58
2761,1.41
2762,0.67
2763,1.51
2764,1.68
2765,1.82
2766,0.81
2767,0.72
2768,0.01
2769,0.2
2770,0.45
2771,0.83
2772,1.36
2773,1.12
2774,1.51
2775,1.81
2776,0.42
2777,0.32
2778,1.48
2779,1.27
2780,0.79
2781,1.67
2782,1.27
2783,0.69
2784,1.4
2785,1.55
2786,1.78
2787,1.22
2788,1.57
2789,0.95
2790,1.96
2791,1.5
2792,1.8
2793,0.32
2794,0.04
2795,0.2
2796,1.22
2797,1.99
2798,1.54
2799,0.05
2800,0.72
2801,1.16
2802,0.29
2803,1.13
2804,0.48
2805,0.71
2806,1.24
2807,1.36
2808,0.97
2809,0.36
2810,1.23
2811,0.26
2812,1.1
2813,0.65
2814,1.92
2815,0.47
2816,1.32
2817,0.71
2818,0.32
2819,0.97
2820,1.39
2821,0.14
2822,0.23
2823,0.35
2824,0.67
2825,1.72
2826,0.09
2827,1.75
2828,1.53
2829,0.21
2830,0.11
2831,1.11
2832,1.21
2833,0.05
2834,1.75
2835,0.58
2836,0.11
2837,1.84
2838,1.68
2839,0.7
2840,0.73
2841,0.61
2842,0.38
2843,0.9
2844,0.02
2845,0.61
2846,0.27
2847,0.77
2848,0.91
2849,1.47
2850,0.37
2851,0.84
2852,0.92
2853,0.48
2854,1.02
2855,0.89
2856,0.64
2857,1.76
2858,0.32
2859,1.45
2860,0.64
2861,1.83
2862,1.42
2863,1.64
2864,1.29
2865,1.06
2866,0.51
2867,1.64
2868,1.51
2869,1.46
2870,1.73
2871,1.27
2872,0.61
2873,1.94
2874,1.29
2875,1.99
2876,0.33
2877,1.97
2878,0.36
2879,0.97
2880,0.93
2881,1.99
2882,1.95
2883,1.59
2884,1.17
2885,0.31
2886,0.11
2887,1.45
2888,1.84
2889,0.07
2890,0.08
2891,1.43
2892,0.88
2893,1.37
2894,0.17
2895,0.48
2896,1.54
2897,0.48
2898,1.01
2899,1.13
2900,0.92
2901,0.17
2902,0.69
2903,0.32
2904,0.98
2905,0.33
2906,0.41
2907,1.8
2908,1.11
2909,0.91
2910,0.33
2911,1.37
2912,1.9
2913,1.65
2914,0.56
2915,0.34
2916,0.84
2917,1.4
2918,0.09
2919,0.49
2920,0.51
2921,1.69
2922,1.46
2923,1.06
2924,0.14
2925,0.61
2926,0.38
2927,1.7
2928,0.3
2929,2.0
2930,0.31
2931,1.91
2932,1.46
2933,1.32
2934,1.72
2935,0.42
2936,1.27
2937,0.58
2938,1.51
2939,0.66
2940,1.26
2941,1.73
2942,1.05
2943,0.19
2944,1.79
2945,1.41
2946,0.16
2947,0.44
2948,1.32
2949,1.52
2950,0.86
2951,0.35
2952,0.98
2953,1.57
2954,1.14
2955,0.43
2956,1.53
2957,0.28
2958,1.45
2959,0.23
2960,0.73
2961,1.37
2962,1.86
2963,1.13
2964,0.24
2965,1.52
2966,1.41
2967,0.03
2968,1.84
2969,1.71
2970,0.56
2971,1.05
2972,1.23
2973,1.18
2974,0.81
2975,1.66
2976,1.4
2977,0.36
2978,1.9
2979,1.72
2980,1.2
2981,0.21
2982,1.74
2983,1.19
2984,1.44
2985,1.38
2986,0.17
2987,0.95
2988,1.87
2989,1.49
2990,1.97
2991,1.06
2992,1.61
2993,1.29
2994,1.82
2995,1.5
2996,1.58
2997,0.7
2998,1.75
2999,0.8
3000,1.47
3001,0.71
3002,0.1
3003,1.32
3004,0.15
3005,0.88
3006,1.9
3007,0.04
3008,1.1
3009,1.99
3010,0.72
3011,1.96
3012,0.93
3013,1.8
3014,1.91
3015,0.68
3016,0.3
3017,0.47
3018,0.71
3019,0.05
3020,0.01
3021,1.6
3022,0.4
3023,1.07
3024,1.15
3025,1.8
3026,0.38
3027,0.1
3028,1.93
3029,0.54
3030,0.08
3031,1.06
3032,1.4
3033,1.25
3034,0.77
3035,0.5
3036,1.05
3037,0.63
3038,1.14
3039,0.83
3040,0.5
3041,0.23
3042,1.8
3043,0.04
3044,1.79
3045,1.23
3046,0.39
3047,0.77
3048,1.45
3049,1.41
3050,1.53
3051,0.85
3052,0.97
3053,1.81
3054,1.63
3055,1.22
3056,0.73
3057,0.08
3058,0.23
3059,1.01
3060,1.29
3061,1.88
3062,1.85
3063,0.35
3064,1.0
3065,0.63
3066,0.17
3067,1.66
3068,1.26
3069,0.78
3070,1.14
3071,0.49
3072,0.52
3073,0.71
3074,0.26
3075,0.87
3076,0.45
3077,1.42
3078,1.78
3079,0.78
3080,0.1
3081,0.96
3082,0.69
3083,0.79
3084,0.72
3085,1.65
3086,0.8
3087,0.66
3088,0.39
3089,1.96
3090,1.36
3091,0.18
3092,0.62
3093,0.5
3094,1.38
3095,1.4
3096,0.7
3097,0.21
3098,0.83
3099,0.36
3100,1.59
3101,1.16
3102,1.45
3103,0.57
3104,0.33
3105,1.93
3106,1.12
3107,1.72
3108,1.96
3109,1.3
3110,0.15
3111,0.57
3112,0.86
3113,0.94
3114,0.6
3115,1.14
3116,1.34
3117,1.99
3118,1.25
3119,1.57
3120,0.31
3121,1.46
3122,1.3
3123,1.35
3124,1.83
3125,1.5
3126,0.23
3127,0.08
3128,0.79
3129,0.92
3130,0.76
3131,0.64
3132,0.72
3133,1.38
3134,0.02
3135,1.86
3136,1.82
3137,1.67
3138,0.45
3139,1.75
3140,1.45
3141,1.44
3142,1.04
3143,1.95
3144,1.88
3145,0.15
3146,1.16
3147,0.24
3148,0.08
3149,1.25
3150,1.33
3151,0.2
3152,1.91
3153,0.52
3154,0.71
3155,1.18
3156,0.79
3157,1.91
3158,1.41
3159,1.3
3160,1.95
3161,0.05
3162,1.45
3163,1.72
3164,0.87
3165,1.23
3166,0.6
3167,1.44
3168,0.28
3169,0.07
3170,1.24
3171,1.49
3172,1.28
3173,1.4
3174,0.04
3175,0.82
3176,1.58
3177,1.56
3178,0.99
3179,1.79
3180,1.11
3181,1.49
3182,0.0
3183,1.9
3184,1.14
3185,0.12
3186,0.89
3187,1.56
3188,0.44
3189,1.77
3190,0.16
3191,0.9
3192,1.83
3193,0.34
3194,1.03
3195,1.28
3196,0.59
3197,0.5
3198,0.49
3199,1.09
3200,1.94
3201,0.42
3202,0.79
3203,0.75
3204,1.52
3205,1.96
3206,0.23
3207,0.67
3208,1.53
3209,1.74
3210,1.7
3211,1.33
3212,1.22
3213,1.42
3214,0.4
3215,1.38
3216,0.16
3217,0.95
3218,1.87
3219,0.58
3220,1.32
3221,1.21
3222,0.04
3223,1.72
3224,0.53
3225,1.52
3226,1.69
3227,1.95
3228,0.86
3229,0.05
3230,1.87
3231,0.74
3232,1.07
3233,0.97
3234,0.42
3235,1.59
3236,0.5
3237,0.26
3238,1.06
3239,0.3
3240,0.42
3241,1.59
3242,0.95
3243,0.24
3244,0.8
3245,0.06
3246,1.11
3247,0.01
3248,0.48
3249,1.69
3250,0.07
3251,1.08
3252,1.86
3253,1.76
3254,1.39
3255,1.96
3256,1.98
3257,0.89
3258,0.63
3259,1.92
3260,1.78
3261,1.2
3262,1.99
3263,1.16
3264,1.08
3265,0.03
3266,0.58
3267,1.93
3268,1.4
3269,1.67
3270,0.31
3271,0.52
3272,0.62
3273,0.24
3274,1.71
3275,1.87
3276,0.23
3277,1.39
3278,0.04
3279,1.7
3280,0.91
3281,1.38
3282,1.51
3283,0.94
3284,0.61
3285,0.7
3286,0.43
3287,0.02
3288,0.16
3289,0.54
3290,1.47
3291,0.13
3292,0.7
3293,1.31
3294,1.07
3295,1.89
3296,0.11
3297,1.35
3298,1.21
3299,0.61
3300,1.84
3301,0.48
3302,0.8
3303,1.33
3304,1.88
3305,1.24
3306,1.66
3307,0.81
3308,0.56
3309,0.63
3310,0.57
3311,1.15
3312,1.99
3313,0.14
3314,1.5
3315,0.55
3316,1.29
3317,0.41
3318,0.97
3319,0.45
3320,1.29
3321,0.08
3322,1.09
3323,1.17
3324,1.81
3325,0.98
3326,1.08
3327,0.73
3328,0.14
3329,1.96
3330,0.98
3331,1.5
3332,0.64
3333,1.93
3334,0.67
3335,1.02
3336,1.29
3337,1.75
3338,1.84
3339,1.68
3340,0.65
3341,0.39
3342,1.1
3343,0.66
3344,1.73
3345,0.94
3346,0.63
3347,1.35
3348,0.69
3349,1.14
3350,1.08
3351,0.62
3352,0.43
3353,1.13
3354,0.7
3355,0.63
3356,1.3
3357,0.78
3358,0.55
3359,1.03
3360,1.61
3361,2.0
3362,0.03
3363,0.52
3364,1.96
3365,1.05
3366,0.45
3367,1.32
3368,1.45
3369,1.15
3370,1.51
3371,1.39
3372,0.15
3373,1.31
3374,1.54
3375,0.87
3376,0.04
3377,1.63
3378,0.8
3379,0.26
3380,0.66
3381,0.9
3382,0.86
3383,1.2
3384,1.31
3385,0.29
3386,1.14
3387,1.92
3388,0.54
3389,0.26
3390,0.32
3391,0.06
3392,1.01
3393,1.63
3394,0.59
3395,0.94
3396,0.91
3397,0.34
3398,0.53
3399,1.92
3400,1.62
3401,1.66
3402,0.58
3403,0.36
3404,0.65
3405,0.96
3406,0.95
3407,0.15
3408,1.23
3409,1.67
3410,1.9
3411,1.55
3412,1.09
3413,0.1
3414,1.97
3415,1.85
3416,0.49
3417,1.51
3418,0.36
3419,1.01
3420,1.92
3421,1.37
3422,0.35
3423,0.95
3424,1.84
3425,0.97
3426,0.96
3427,0.67
3428,1.92
3429,0.68
3430,1.06
3431,1.78
3432,1.65
3433,0.36
3434,1.43
3435,0.61
3436,0.8
3437,0.13
3438,0.31
3439,0.6
3440,1.8
3441,1.56
3442,1.15
3443,1.5
3444,1.11
3445,0.9
3446,0.13
3447,1.24
3448,0.43
3449,0.07
3450,1.2
3451,0.0
3452,1.3
3453,0.23
3454,0.98
3455,0.53
3456,1.64
3457,1.47
3458,0.45
3459,1.59
3460,0.13
3461,0.15
3462,1.98
3463,1.01
3464,0.39
3465,0.2
3466,1.72
3467,0.62
3468,1.85
3469,0.21
3470,1.78
3471,1.39
3472,1.7
3473,0.94
3474,0.64
3475,0.62
3476,0.75
3477,1.95
3478,0.88
3479,1.51
3480,0.59
3481,1.06
3482,1.06
3483,1.72
3484,1.63
3485,0.28
3486,1.12
3487,0.64
3488,0.73
3489,0.48
3490,1.1
3491,1.92
3492,0.17
3493,1.75
3494,1.62
3495,1.37
3496,1.27
3497,1.38
3498,0.8
3499,0.52
3500,0.36
3501,1.88
3502,0.83
3503,0.2
3504,1.92
3505,0.92
3506,1.84
3507,0.58
3508,0.96
3509,1.07
3510,1.09
3511,0.04
3512,1.84
3513,1.55
3514,0.54
3515,0.12
3516,1.81
3517,1.9
3518,0.31
3519,0.07
3520,0.92
3521,1.59
3522,0.36
3523,0.12
3524,0.76
3525,1.45
3526,1.95
3527,1.9
3528,1.53
3529,0.66
3530,1.08
3531,1.1
3532,0.32
3533,1.45
3534,0.67
3535,0.11
3536,1.26
3537,1.3
3538,1.85
3539,0.83
3540,0.27
3541,0.33
3542,0.9
3543,0.89
3544,1.05
3545,0.86
3546,1.21
3547,1.28
3548,1.37
3549,0.92
3550,0.63
3551,1.55
3552,1.26
3553,0.56
3554,1.42
3555,0.47
3556,0.44
3557,0.6
3558,1.06
3559,1.53
3560,1.61
3561,1.89
3562,1.11
3563,0.21
3564,0.28
3565,1.49
3566,0.14
3567,1.19
3568,1.39
3569,0.94
3570,1.06
3571,0.47
3572,1.13
3573,0.93
3574,1.55
3575,1.93
3576,0.52
3577,0.46
3578,1.1
3579,1.97
3580,0.43
3581,1.42
3582,0.46
3583,1.84
3584,0.13
3585,1.04
3586,0.03
3587,0.47
3588,1.88
3589,1.26
3590,0.01
3591,1.7
3592,1.41
3593,0.63
3594,0.13
3595,0.41
3596,1.14
3597,0.73
3598,1.6
3599,1.48
3600,0.81
3601,1.05
3602,0.42
3603,0.59
3604,0.62
3605,1.27
3606,0.63
3607,0.36
3608,1.63
3609,1.06
3610,0.29
3611,1.27
3612,1.37
3613,1.08
3614,1.4
3615,0.49
3616,0.27
3617,0.92
3618,1.39
3619,0.03
3620,1.92
3621,1.87
3622,1.8
3623,1.97
3624,1.59
3625,1.31
3626,1.38
3627,1.62
3628,0.76
3629,0.84
3630,1.09
3631,1.86
3632,1.82
3633,1.15
3634,0.68
3635,1.91
3636,1.69
3637,0.9
3638,1.32
3639,1.0
3640,0.84
3641,1.97
3642,1.78
3643,1.75
3644,0.79
3645,1.0
3646,1.72
3647,0.38
3648,1.1
3649,0.47
3650,0.87
3651,0.33
3652,1.06
3653,0.44
3654,0.12
3655,1.73
3656,1.19
3657,1.22
3658,1.88
3659,0.17
3660,1.13
3661,0.37
3662,0.1
3663,0.05
3664,1.21
3665,0.76
3666,0.94
3667,0.67
3668,1.83
3669,1.86
3670,0.66
3671,1.29
3672,0.24
3673,0.4
3674,0.26
3675,0.9
3676,2.0
3677,1.2
3678,1.71
3679,1.91
3680,1.67
3681,0.91
3682,1.34
3683,1.06
3684,0.73
3685,1.32
3686,0.11
3687,0.66
3688,1.79
3689,1.0
3690,1.0
3691,0.0
3692,0.24
3693,0.95
3694,0.5
3695,0.44
3696,0.67
3697,0.02
3698,1.18
3699,0.44
3700,0.65
3701,0.56
3702,0.03
3703,1.87
3704,1.67
3705,1.66
3706,0.85
3707,1.77
3708,1.86
3709,1.26
3710,1.75
3711,0.54
3712,0.88
3713,1.21
3714,1.58
3715,0.38
3716,1.7
3717,0.43
3718,0.31
3719,0.54
3720,1.11
3721,0.1
3722,0.69
3723,1.88
3724,0.19
3725,1.72
3726,0.27
3727,1.17
3728,0.91
3729,1.13
3730,0.46
3731,1.98
3732,0.56
3733,1.31
3734,0.91
3735,0.58
3736,1.47
3737,1.78
3738,0.91
3739,1.94
3740,0.63
3741,0.73
3742,1.55
3743,0.63
3744,0.6
3745,1.69
3746,1.1
3747,0.51
3748,1.42
3749,1.63
3750,0.8
3751,1.33
3752,1.66
3753,1.29
3754,0.11
3755,0.52
3756,1.1
3757,0.2
3758,1.24
3759,0.69
3760,1.13
3761,0.7
3762,0.84
3763,0.13
3764,1.35
3765,1.18
3766,1.21
3767,0.69
3768,1.97
3769,0.27
3770,0.08
3771,1.78
3772,1.03
3773,0.47
3774,0.59
3775,0.37
3776,0.44
3777,0.34
3778,1.67
3779,1.34
3780,1.38
3781,1.49
3782,0.11
3783,1.4
3784,0.47
3785,1.58
3786,0.94
3787,0.09
3788,1.52
3789,0.86
3790,1.04
3791,0.61
3792,1.14
3793,1.12
3794,0.46
3795,0.09
3796,0.22
3797,1.88
3798,0.59
3799,0.21
3800,1.99
3801,0.86
3802,0.89
3803,1.56
3804,0.89
3805,0.21
3806,0.74
3807,1.86
3808,0.01
3809,1.9
3810,1.51
3811,1.03
3812,1.76
3813,0.32
3814,0.13
3815,0.23
3816,0.99
3817,1.05
3818,0.1
3819,1.32
3820,0.73
3821,0.76
3822,1.39
3823,1.84
3824,1.73
3825,1.03
3826,1.99
3827,1.24
3828,1.71
3829,1.59
3830,1.78
3831,1.16
3832,0.44
3833,0.1
3834,0.37
3835,1.8
3836,0.46
3837,0.11
3838,0.75
3839,1.97
3840,0.37
3841,1.56
3842,0.43
3843,1.92
3844,0.08
3845,0.57
3846,1.82
3847,1.3
3848,0.34
3849,0.36
3850,1.41
3851,0.98
3852,1.28
3853,0.41
3854,0.04
3855,0.77
3856,1.88
3857,0.58
3858,1.36
3859,1.81
3860,1.93
3861,1.72
3862,0.26
3863,1.14
3864,0.85
3865,1.6
3866,0.39
3867,0.91
3868,1.77
3869,0.75
3870,1.91
3871,0.05
3872,1.93
3873,0.47
3874,0.79
3875,0.16
3876,0.0
3877,1.88
3878,1.35
3879,1.87
3880,0.18
3881,0.68
3882,0.07
3883,0.74
3884,1.52
3885,0.85
3886,1.88
3887,0.72
3888,0.8
3889,0.13
3890,0.11
3891,0.95
3892,1.07
3893,1.44
3894,1.55
3895,1.4
3896,0.95
3897,0.78
3898,0.26
3899,1.91
3900,0.98
3901,0.52
3902,1.91
3903,1.66
3904,1.32
3905,0.33
3906,1.74
3907,0.85
3908,0.97
3909,0.38
3910,0.88
3911,0.86
3912,0.56
3913,1.65
3914,1.26
3915,1.92
3916,1.69
3917,1.58
3918,0.27
3919,1.62
3920,1.62
3921,0.71
3922,0.56
3923,0.03
3924,1.01
3925,1.8
3926,1.04
3927,0.61
3928,0.09
3929,0.84
3930,0.48
3931,1.2
3932,0.69
3933,0.57
3934,1.12
3935,1.27
3936,0.12
3937,0.41
3938,1.25
3939,1.75
3940,1.09
3941,0.42
3942,1.07
3943,1.3
3944,0.94
3945,1.74
3946,1.78
3947,1.73
3948,0.89
3949,0.86
3950,0.08
3951,0.6
3952,1.84
3953,0.93
3954,1.58
3955,1.39
3956,0.75
3957,1.73
3958,0.77
3959,0.45
3960,1.05
3961,0.54
3962,0.4
3963,1.33
3964,1.81
3965,1.91
3966,1.37
3967,1.52
3968,0.86
3969,1.09
3970,0.77
3971,1.98
3972,1.3
3973,0.4
3974,1.54
3975,1.25
3976,1.68
3977,0.15
3978,1.82
3979,0.72
3980,0.44
3981,0.96
3982,0.75
3983,0.3
3984,1.57
3985,1.18
3986,0.44
3987,0.4
3988,1.27
3989,0.94
3990,1.94
3991,0.09
3992,1.11
3993,0.31
3994,0.47
3995,0.68
3996,1.26
3997,0.21
3998,1.23
3999,1.0
4000,0.07
4001,1.35
4002,1.68
4003,0.7
4004,0.13
4005,1.25
4006,1.06
4007,0.5
4008,1.78
4009,0.6
4010,1.8
4011,1.11
4012,0.12
4013,0.46
4014,1.34
4015,1.77
4016,1.41
4017,2.0
4018,0.54
4019,0.92
4020,1.19
4021,1.78
4022,1.28
4023,0.28
4024,0.2
4025,1.89
4026,0.99
4027,1.42
4028,1.77
4029,1.17
4030,1.81
4031,1.32
4032,0.76
4033,0.58
4034,0.16
4035,1.33
4036,0.03
4037,1.65
4038,1.72
4039,0.89
4040,1.88
4041,1.13
4042,1.09
4043,1.89
4044,0.69
4045,0.91
4046,1.69
4047,0.6
4048,1.2
4049,1.44
4050,1.12
4051,1.72
4052,1.38
4053,1.23
4054,1.21
4055,0.42
4056,0.94
4057,1.64
4058,1.63
4059,0.37
4060,0.92
4061,1.35
4062,1.58
4063,1.07
4064,0.45
4065,1.54
4066,1.94
4067,1.96
4068,1.48
4069,0.57
4070,0.88
4071,1.97
4072,1.89
4073,1.5
4074,1.27
4075,1.5
4076,0.72
4077,0.83
4078,1.83
4079,0.86
4080,0.57
4081,0.73
4082,0.24
4083,0.86
4084,0.58
4085,1.33
4086,1.9
4087,0.17
4088,1.19
4089,0.21
4090,0.28
4091,0.81
4092,0.28
4093,1.73
4094,1.27
4095,0.33
4096,1.65
4097,1.0
4098,1.44
4099,0.87
4100,0.08
4101,0.75
4102,0.68
4103,1.49
4104,1.23
4105,1.82
4106,1.54
4107,1.64
4108,0.42
4109,1.35
4110,1.31
4111,1.99
4112,0.6
4113,1.17
4114,1.52
4115,1.68
4116,1.86
4117,2.0
4118,1.1
4119,0.45
4120,0.56
4121,0.55
4122,0.52
4123,0.42
4124,1.82
4125,0.35
4126,0.49
4127,1.27
4128,0.61
4129,0.91
4130,1.93
4131,0.21
4132,0.6
4133,0.86
4134,0.6
4135,1.32
4136,1.27
4137,1.59
